,pred_sin,truth_sin,pred_cos,truth_cos,pred_cubic,truth_cubic
0,-0.009328961,-0.025378214,1.0729141,1.0485448,-0.68557143,-0.94641286
1,0.02392548,0.14691752,1.0373544,1.0941166,-0.65223396,-0.99475634
2,0.048518814,0.20935386,1.0087676,0.9889094,-0.63019884,-0.9125779
3,0.06729987,0.13405895,0.98522323,0.9606878,-0.61591923,-1.0216668
4,0.082105994,0.08388117,0.9654445,1.0418667,-0.60710067,-0.98278916
5,0.094173,0.24021965,0.94855064,0.9156006,-0.6022,-0.85602266
6,0.10435833,-0.0030610573,0.9339141,0.8976699,-0.600152,-0.81161016
7,0.11327082,0.10693125,0.9210768,1.0003233,-0.6002106,-0.95184284
8,0.12135106,0.019168962,0.90969634,1.2268287,-0.6018482,-1.0094293
9,0.12892327,0.16949746,0.8995139,0.77795917,-0.604691,-0.7588381
10,0.13622975,0.10296719,0.89032924,1.0171814,-0.6084755,-0.95953715
11,0.14345473,0.121617176,0.8819857,1.0292296,-0.61301714,-0.6407889
12,0.15074074,0.07911347,0.8743587,0.9910924,-0.61818886,-1.108504
13,0.15820053,0.3589488,0.86734754,1.0052702,-0.62390554,-0.9475183
14,0.16592523,0.26450977,0.86086917,1.0075905,-0.6301119,-0.8865541
15,0.17399028,0.3054743,0.85485405,0.8626523,-0.6367747,-0.746844
16,0.18245953,0.3184525,0.849243,0.9854239,-0.6438761,-1.0702882
17,0.1913883,0.33488366,0.84398407,0.86061496,-0.65140826,-0.9383395
18,0.20082507,0.35994825,0.8390311,0.98215675,-0.65937066,-1.0734459
19,0.21081284,0.41974756,0.8343423,1.1210405,-0.66776687,-0.967213
20,0.22138977,0.32074806,0.82987833,0.86429346,-0.67660165,-0.99978536
21,0.23258913,0.51647216,0.8256021,1.0097855,-0.68588,-1.013401
22,0.24443951,0.3904993,0.8214774,0.9338691,-0.6956049,-0.8436845
23,0.25696406,0.52135277,0.8174684,0.830817,-0.70577604,-1.0087417
24,0.2701799,0.50047976,0.81353915,0.9037608,-0.7163888,-0.9536884
25,0.2840975,0.3665935,0.8096535,0.9444002,-0.7274326,-0.9027337
26,0.29871944,0.44661096,0.8057742,1.1365563,-0.7388905,-0.9632178
27,0.31403965,0.27488837,0.801863,0.93242425,-0.750738,-0.97587734
28,0.33004233,0.40068695,0.7978809,0.8951419,-0.7629422,-0.94915354
29,0.3467012,0.46674362,0.7937877,0.8570883,-0.7754619,-1.007893
30,0.36397892,0.51487404,0.7895426,0.9065378,-0.7882471,-1.0620785
31,0.38182655,0.5082572,0.7851046,0.6714272,-0.80123925,-1.0409911
32,0.4001837,0.48028114,0.78043234,0.8245216,-0.8143719,-1.1529691
33,0.4189789,0.5422223,0.7754858,0.802491,-0.82757175,-1.0702455
34,0.4381306,0.61701113,0.770226,0.7059161,-0.8407598,-1.0584216
35,0.45754844,0.71354735,0.7646164,0.83393925,-0.8538533,-0.9474997
36,0.4771353,0.698257,0.7586234,0.7376098,-0.8667678,-0.89479
37,0.4967896,0.6167004,0.7522173,0.65252316,-0.87941957,-1.0772814
38,0.516408,0.68905264,0.7453728,0.90431535,-0.8917277,-1.0518576
39,0.53588784,0.891449,0.73806936,0.7561836,-0.90361655,-1.0141975
40,0.55513036,0.67685395,0.7302921,0.7456746,-0.9150178,-1.134677
41,0.574043,0.70343304,0.72203106,0.8737806,-0.9258723,-1.0362604
42,0.59254193,0.5852593,0.7132821,0.6603386,-0.93613136,-0.8464261
43,0.61055374,0.515038,0.7040455,0.95560974,-0.9457573,-1.0218191
44,0.6280169,0.6056897,0.6943262,0.743082,-0.9547238,-0.8313327
45,0.6448823,0.7473774,0.684133,0.6590877,-0.96301633,-0.9619364
46,0.6611136,0.635614,0.67347765,0.6259481,-0.97063047,-0.9522926
47,0.67668694,0.741312,0.6623739,0.61469024,-0.97757155,-1.1515403
48,0.69158983,0.68370897,0.6508371,0.60803926,-0.9838534,-0.9833508
49,0.7058203,0.65781814,0.63888305,0.60634565,-0.9894964,-1.1274295
50,0.7193858,0.68465006,0.62652725,0.46157923,-0.9945267,-0.98776805
51,0.7323011,0.6738209,0.6137846,0.40518534,-0.9989746,-1.1093093
52,0.7445874,0.85415083,0.60066867,0.6218413,-1.0028728,-1.1577806
53,0.7562704,0.7913701,0.58719116,0.6477711,-1.0062557,-1.0058837
54,0.7673793,0.6874932,0.57336205,0.5630501,-1.0091583,-0.8865026
55,0.7779453,0.9027715,0.55918884,0.61125314,-1.0116152,-1.0190098
56,0.7880006,0.97249424,0.54467696,0.69200766,-1.0136598,-0.9544755
57,0.7975777,0.9095714,0.5298294,0.5211764,-1.0153242,-1.05968
58,0.80670804,0.8394349,0.51464677,0.35248125,-1.0166385,-0.9914739
59,0.8154221,0.8911177,0.4991281,0.26336443,-1.0176308,-1.1374748
60,0.8237487,0.8072443,0.48327005,0.5684401,-1.0183268,-0.854272
61,0.8317139,0.8440896,0.46706742,0.57071334,-1.0187502,-0.80618846
62,0.8393416,0.95459574,0.4505139,0.42755446,-1.0189222,-0.8087198
63,0.8466531,0.69687474,0.43360156,0.36957502,-1.0188614,-1.191497
64,0.85366684,0.85350966,0.4163217,0.3427113,-1.0185853,-0.9835041
65,0.86039835,0.8544265,0.3986649,0.5262612,-1.0181088,-1.0197532
66,0.8668601,0.981982,0.3806213,0.47137105,-1.0174451,-1.305599
67,0.8730617,0.9221106,0.36218143,0.37738526,-1.0166056,-0.9594948
68,0.87900966,0.6581805,0.34333563,0.42107293,-1.0156009,-1.0225402
69,0.88470733,0.8386058,0.32407552,0.26782683,-1.0144396,-1.0630654
70,0.8901553,1.0011216,0.30439365,0.42657557,-1.0131296,-1.0872307
71,0.895351,0.8260728,0.28428435,0.15083355,-1.0116782,-1.0408701
72,0.9002892,0.9152023,0.26374412,0.4126848,-1.0100917,-1.1116176
73,0.90496176,1.0438194,0.24277191,0.3811573,-1.0083752,-0.9070317
74,0.90935755,0.9193162,0.22136985,0.2158746,-1.0065343,-0.9307642
75,0.9134631,0.9538846,0.1995437,0.18996301,-1.0045741,-1.0876718
76,0.9172624,0.9105257,0.1773031,0.25589558,-1.0024993,-1.030042
77,0.920737,0.9524838,0.15466231,0.43786165,-1.0003148,-0.9322906
78,0.9238667,0.95808774,0.13164039,0.19165537,-0.9980257,-0.8433872
79,0.9266294,0.8461576,0.10826157,0.2140512,-0.99563664,-0.89753455
80,0.929002,0.92309827,0.084555656,0.19722626,-0.9931529,-1.0352552
81,0.9309601,0.89300597,0.060557753,0.18024552,-0.99058014,-1.0840532
82,0.93247914,0.95641094,0.036308616,0.0753977,-0.9879243,-0.95727867
83,0.9335346,0.995297,0.011854239,0.10363637,-0.9851919,-0.846184
84,0.9341029,0.9974077,-0.012754407,-0.101818845,-0.98238856,-0.9416905
85,0.9341615,0.9141881,-0.037462063,-0.12700398,-0.97952133,-0.9566029
86,0.93369013,1.0269892,-0.06220976,-0.08594854,-0.976597,-1.0700139
87,0.93267095,0.9721862,-0.086935885,0.32743433,-0.97362214,-1.1292903
88,0.9310892,0.96628463,-0.111576945,0.10586633,-0.97060376,-1.0370961
89,0.9289336,0.93684584,-0.13606915,-0.031966977,-0.96754855,-0.9344327
90,0.9261971,0.92373335,-0.16034919,-0.19509915,-0.96446246,-0.99528986
91,0.9228767,0.86495477,-0.18435566,-0.10554831,-0.96135205,-1.1663281
92,0.9189737,0.7775585,-0.20803034,0.019633614,-0.95822257,-1.1374425
93,0.91449374,1.0651413,-0.23131905,0.05554202,-0.95507914,-1.096847
94,0.90944654,0.96492434,-0.25417274,-0.11594168,-0.9519264,-1.0126094
95,0.90384585,1.026361,-0.27654812,-0.23615913,-0.9487682,-1.0172251
96,0.8977085,1.0039692,-0.29840842,-0.31683254,-0.9456083,-1.0760258
97,0.8910545,1.0745493,-0.31972367,-0.15281251,-0.9424493,-0.9634674
98,0.8839061,0.9332756,-0.3404706,-0.111869164,-0.9392934,-0.87944615
99,0.8762875,1.1116049,-0.3606329,-0.4122586,-0.9361424,-1.0983281
100,0.86822367,1.0098088,-0.38020074,-0.2710665,-0.9329976,-0.9968521
101,0.8597404,0.9842976,-0.3991704,-0.061063573,-0.9298597,-0.9555242
102,0.8508634,0.96179223,-0.41754377,-0.33028623,-0.9267291,-1.1321268
103,0.84161776,0.929261,-0.43532783,-0.1977411,-0.92360586,-1.1146755
104,0.83202744,1.307632,-0.4525339,-0.41813385,-0.9204898,-1.1104851
105,0.82211536,0.8806239,-0.46917677,-0.42357653,-0.91738015,-0.8717656
106,0.8119025,0.8628661,-0.48527437,-0.17435594,-0.91427624,-0.96635276
107,0.80140823,0.77183324,-0.50084686,-0.32111454,-0.9111768,-0.9027425
108,0.79064983,0.9565468,-0.51591635,-0.39374107,-0.90808064,-0.92937905
109,0.7796422,1.0993347,-0.5305059,-0.29879493,-0.90498614,-1.0066965
110,0.7683984,0.95529723,-0.5446394,-0.3291513,-0.90189177,-0.8015429
111,0.75692916,0.9357263,-0.55834097,-0.24999139,-0.89879566,-0.95313436
112,0.74524325,0.817672,-0.5716348,-0.37389067,-0.8956956,-0.7851319
113,0.73334724,0.8814858,-0.5845445,-0.32922146,-0.89258975,-0.9734171
114,0.7212458,0.9767918,-0.5970929,-0.38389337,-0.8894754,-0.80011094
115,0.7089419,1.0139217,-0.60930276,-0.5783532,-0.88635033,-0.9478571
116,0.69643635,0.8501004,-0.6211951,-0.48149714,-0.8832121,-0.95152575
117,0.683729,0.61527556,-0.6327901,-0.41799802,-0.8800579,-0.77831703
118,0.67081785,0.74817204,-0.6441068,-0.4570676,-0.8768847,-0.9720867
119,0.6576994,0.7377047,-0.6551631,-0.35243028,-0.87368983,-0.9628243
120,0.6443691,0.7750321,-0.6659754,-0.6017325,-0.8704702,-1.000096
121,0.6308217,0.8799732,-0.6765587,-0.39801604,-0.86722267,-1.0271333
122,0.6170503,1.0167676,-0.68692696,-0.51309115,-0.863944,-0.9564217
