,pred_sin,truth_sin,pred_cos,truth_cos,pred_cubic,truth_cubic
0,0.12179433,0.16949746,1.8705497,0.77795917,-1.4324607,-0.7588381
1,0.2256342,0.10296719,2.2976012,1.0171814,-1.740069,-0.95953715
2,0.34087986,0.121617176,2.5825078,1.0292296,-1.978513,-0.6407889
3,0.4447335,0.07911347,2.7416897,0.9910924,-2.1479244,-1.108504
4,0.53257954,0.3589488,2.81717,1.0052702,-2.2619798,-0.9475183
5,0.6068048,0.26450977,2.8456535,1.0075905,-2.338693,-0.8865541
6,0.67053723,0.3054743,2.8498178,0.8626523,-2.391886,-0.746844
7,0.7260068,0.3184525,2.842157,0.9854239,-2.4301171,-1.0702882
8,0.7755256,0.33488366,2.8289306,0.86061496,-2.4585502,-0.9383395
9,0.8197931,0.35994825,2.813384,0.98215675,-2.4804049,-1.0734459
10,0.86007196,0.41974756,2.7970104,1.1210405,-2.4976635,-0.967213
11,0.8967697,0.32074806,2.780518,0.86429346,-2.5116553,-0.99978536
12,0.9303473,0.51647216,2.764488,1.0097855,-2.5230875,-1.013401
13,0.9611435,0.3904993,2.749199,0.9338691,-2.5325036,-0.8436845
14,0.9894721,0.52135277,2.7347653,0.830817,-2.5403106,-1.0087417
15,1.0156137,0.50047976,2.7212005,0.9037608,-2.5468266,-0.9536884
16,1.0398142,0.3665935,2.7084694,0.9444002,-2.5523,-0.9027337
17,1.0622884,0.44661096,2.6965115,1.1365563,-2.5569274,-0.9632178
18,1.0832233,0.27488837,2.6852617,0.93242425,-2.560863,-0.97587734
19,1.1027818,0.40068695,2.6746538,0.8951419,-2.5642295,-0.94915354
20,1.1211048,0.46674362,2.6646287,0.8570883,-2.567126,-1.007893
21,1.1383152,0.51487404,2.6551309,0.9065378,-2.5696316,-1.0620785
22,1.1545194,0.5082572,2.646112,0.6714272,-2.5718114,-1.0409911
23,1.1698112,0.48028114,2.6375306,0.8245216,-2.5737174,-1.1529691
24,1.184272,0.5422223,2.629348,0.802491,-2.5753927,-1.0702455
25,1.1979733,0.61701113,2.6215322,0.7059161,-2.5768726,-1.0584216
26,1.2109774,0.71354735,2.6140542,0.83393925,-2.5781868,-0.9474997
27,1.2233394,0.698257,2.6068892,0.7376098,-2.5793588,-0.89479
28,1.2351074,0.6167004,2.6000159,0.65252316,-2.5804086,-1.0772814
29,1.2463242,0.68905264,2.5934153,0.90431535,-2.5813532,-1.0518576
30,1.257027,0.891449,2.5870697,0.7561836,-2.5822065,-1.0141975
31,1.2672493,0.67685395,2.5809658,0.7456746,-2.5829802,-1.134677
32,1.2770209,0.70343304,2.5750902,0.8737806,-2.583684,-1.0362604
33,1.2863679,0.5852593,2.569431,0.6603386,-2.5843272,-0.8464261
34,1.295314,0.515038,2.5639787,0.95560974,-2.584916,-1.0218191
35,1.3038807,0.6056897,2.5587242,0.743082,-2.5854573,-0.8313327
36,1.3120866,0.7473774,2.553659,0.6590877,-2.5859556,-0.9619364
37,1.3199499,0.635614,2.5487761,0.6259481,-2.5864155,-0.9522926
38,1.3274862,0.741312,2.5440686,0.61469024,-2.586842,-1.1515403
39,1.33471,0.68370897,2.5395308,0.60803926,-2.587238,-0.9833508
