,epoch,loss,val_loss
0,1,33.50543104525423,0.0008596171974204481
1,2,7.578569566074293,0.000811933830846101
2,3,7.337066443928052,0.0008506078156642616
3,4,7.204691876133438,0.0009016209514811635
4,5,7.11904768331442,0.000879518105648458
5,6,7.076831229263917,0.0008603929309174418
6,7,7.076548644632567,0.0009150406112894416
7,8,7.038143866229802,0.0009122849442064762
8,9,7.0202278268989176,0.0009183057118207216
9,10,7.006190007028636,0.0009540962055325508
10,11,7.004565075214487,0.0009388488251715899
11,12,6.9916118456749246,0.0009123043273575604
12,13,6.973120921000373,0.0008922663982957602
13,14,6.956932544591837,0.0008804660756140947
14,15,6.946848196676001,0.0008729654946364462
15,16,6.939315153693315,0.0008596664993092418
16,17,6.9335829457850195,0.0008409353904426098
17,18,6.93524938239716,0.0008399837533943355
18,19,6.932474783912767,0.0008363417582586408
19,20,6.927244205551688,0.0008322056964971125
20,21,6.922282000887208,0.0008302078931592405
21,22,6.915372631279752,0.0008280252804979682
22,23,6.907951606204733,0.0008245461503975093
23,24,6.899501055944711,0.0008229993400163949
24,25,6.891336361470167,0.000820334127638489
25,26,6.884852185205091,0.0008180029108189046
26,27,6.879820569243748,0.000816882005892694
27,28,6.876012583263218,0.0008150395588018
28,29,6.8722675726749,0.0008131922222673893
29,30,6.868981043458916,0.0008107465109787881
30,31,6.865183216170408,0.0008070431067608297
31,32,6.860997295414563,0.0008039101958274841
32,33,6.854987527360208,0.0008016469073481858
33,34,6.850883875566069,0.0007984954863786697
34,35,6.84667591273319,0.0007973615429364145
35,36,6.843766562873498,0.0007950339349918067
36,37,6.841366295877378,0.0007928642444312572
37,38,6.838903064432088,0.0007907712133601308
38,39,6.836373808793724,0.0007876977324485779
39,40,6.834480746882036,0.0007864354411140084
40,41,6.8342807637527585,0.0007846421212889254
41,42,6.831788262992632,0.00078309525270015
42,43,6.831047878076788,0.0007824993808753788
43,44,6.8290738461655565,0.000780974340159446
44,45,6.828986146603711,0.0007809309754520655
45,46,6.828154927410651,0.0007814482087269425
46,47,6.825495494529605,0.0007819412858225405
47,48,6.82364867994329,0.0007827061926946044
48,49,6.82103563065175,0.0007837283192202449
49,50,6.818773128441535,0.000785361509770155
50,51,6.816410595551133,0.0007868013926781714
51,52,6.814228227944113,0.0007882047793827951
52,53,6.8124842121615075,0.000789924175478518
53,54,6.809919803170487,0.000791008525993675
54,55,6.807928555877879,0.0007923904340714216
55,56,6.806218957935926,0.000793512852396816
56,57,6.804928793979343,0.0007930419524200261
57,58,6.804246907180641,0.0007929977728053927
58,59,6.803483184310608,0.0007931638392619789
59,60,6.803088620887138,0.0007923780358396471
60,61,6.80290575500112,0.0007909188861958683
61,62,6.803000924002845,0.0007897908799350262
62,63,6.8032857064390555,0.0007881972123868763
63,64,6.8028721762239,0.0007874187431298196
64,65,6.802429011615459,0.0007866017986088991
65,66,6.802600675437134,0.0007848420063965023
66,67,6.802521034667734,0.000784514588303864
67,68,6.80259950470645,0.0007836644072085619
68,69,6.803005859139375,0.0007826536893844604
69,70,6.803366802050732,0.0007832534029148519
70,71,6.803705688973423,0.000782976218033582
71,72,6.804274907452054,0.0007837275043129921
72,73,6.804125484311953,0.000783816329203546
73,74,6.803995113936253,0.000784492411185056
74,75,6.803903098742012,0.0007850652909837663
75,76,6.804035084496718,0.000786219781730324
76,77,6.803492772451136,0.0007859701872803271
77,78,6.803192339022644,0.0007871644338592887
78,79,6.8029941721470095,0.0007867988897487521
79,80,6.802789474080782,0.0007874526199884713
80,81,6.802446654357482,0.0007877656607888639
81,82,6.8035010793828405,0.0007879548938944936
82,83,6.805504435731564,0.0007870630361139774
83,84,6.805416427436285,0.0007871204288676381
84,85,6.804502558836248,0.0007877053576521575
85,86,6.804351165017579,0.0007870267145335674
86,87,6.8046022586058825,0.0007876843446865678
87,88,6.804934560670517,0.0007881541969254613
88,89,6.805075843236409,0.0007887305109761655
89,90,6.805254003440496,0.0007887886022217572
90,91,6.805489877762739,0.0007889601984061301
91,92,6.805777510046028,0.0007894463487900794
92,93,6.806140427710488,0.0007900890777818859
93,94,6.8067060126923025,0.0007928870036266744
94,95,6.807160843396559,0.0007928919512778521
95,96,6.807675014890265,0.0007944499375298619
96,97,6.808330616680905,0.0007967576384544373
97,98,6.80905379622709,0.0007992499740794301
98,99,6.80986420501722,0.0008013956248760223
99,100,6.810664246382657,0.0008028073352761567
