,epoch,loss,val_loss
0,1,11.296910368459066,0.0003446174960117787
1,2,2.551660276178154,0.00028072873828932643
2,3,2.4262727611203445,0.0003117116866633296
3,4,2.3834027831762796,0.00028488683165051043
4,5,2.3560620072239544,0.0003153520228806883
5,6,2.3410514043353032,0.00029136735247448087
6,7,2.332593355080462,0.0002965852618217468
7,8,2.3253041733260034,0.00029459892539307475
8,9,2.3160298768343637,0.0002981749421451241
9,10,2.312470317876432,0.0003008043277077377
10,11,2.3046869717072695,0.0003081071481574327
11,12,2.2989023854752304,0.0003053361433558166
12,13,2.293678950940375,0.0003094286657869816
13,14,2.2891996789112454,0.00032150003244169056
14,15,2.2857794555748114,0.0003183652297593653
15,16,2.278906646548421,0.00031828630017116666
16,17,2.277259473587037,0.00032266040216200054
17,18,2.2738165939954342,0.00032078716321848333
18,19,2.270240142213879,0.0003352068306412548
19,20,2.268362564238487,0.00033436392550356686
20,21,2.2665197180758696,0.00033887382596731186
21,22,2.262987324837013,0.00033681534114293754
22,23,2.264784261918976,0.0003193484735675156
23,24,2.2657140998198884,0.0003467436763457954
24,25,2.260510444481042,0.000356916687451303
25,26,2.2605683704896364,0.0003380360722076148
26,27,2.2562314228271134,0.0003442832676228136
27,28,2.2550214409129694,0.0003625227836892009
28,29,2.252334430886549,0.00038621138082817197
29,30,2.249931500002276,0.00040673409239389
30,31,2.2418625685968436,0.00039676748565398157
31,32,2.241854852225515,0.0003748037852346897
32,33,2.241083970598993,0.000354660558514297
33,34,2.2406330619269283,0.00034575225436128676
34,35,2.2409289450733922,0.00035123000270687044
35,36,2.242603963415604,0.0003599433694034815
36,37,2.234639976086328,0.00037073204293847084
37,38,2.2335995759785874,0.00036762555828318
38,39,2.2319079907319974,0.00036737078335136175
39,40,2.2268276509130374,0.0003672949969768524
40,41,2.2244559002429014,0.00037064336356706917
41,42,2.225021508274949,0.00037239212542772293
42,43,2.2218356783123454,0.0003690241137519479
43,44,2.222139753343072,0.0003627613768912852
44,45,2.2221353971253848,0.00036178401205688715
45,46,2.2197340942075243,0.0003580204211175442
46,47,2.2191790865181247,0.00035259680589661
47,48,2.2190238590264926,0.0003513823903631419
48,49,2.218327505324851,0.00035037536872550845
49,50,2.217472906850162,0.0003486545756459236
50,51,2.2159381238743663,0.0003482651081867516
51,52,2.213554568355903,0.0003483780601527542
52,53,2.2122507826570654,0.0003498356381896883
53,54,2.212353851646185,0.00034195161424577236
54,55,2.2092095502157463,0.00033723478554748
55,56,2.2093768971099053,0.0003366073942743242
56,57,2.2108517337183002,0.00033496966352686286
57,58,2.2105595175962662,0.00033430830808356404
58,59,2.2100239684805274,0.0003331233747303486
59,60,2.2102399664290715,0.0003340978000778705
60,61,2.210147075995337,0.00033488834742456675
61,62,2.2089380877732765,0.0003366631572134793
62,63,2.207776139359339,0.00033885653829202056
63,64,2.206883761609788,0.0003379275731276721
64,65,2.2065739234967623,0.00034079523175023496
65,66,2.206296296659275,0.0003426587500143796
66,67,2.206424927455373,0.0003404316958039999
67,68,2.2069060924841324,0.00033968553179875016
68,69,2.2076970130583504,0.00033942481968551874
69,70,2.2085337174503366,0.0003391880600247532
70,71,2.2092110719240736,0.0003386210591997951
71,72,2.210453247753321,0.0003381807473488152
72,73,2.2116613233520184,0.00033731560688465834
73,74,2.2132019210257567,0.00033643218921497464
74,75,2.2146884226822294,0.0003343119751662016
75,76,2.2156495610252023,0.00033262805663980544
76,77,2.2167499528295593,0.0003318839007988572
77,78,2.2179662803100655,0.0003311546170152724
78,79,2.219691490405239,0.0003295894421171397
79,80,2.22170959583309,0.00032859036582522094
80,81,2.224158785364125,0.00032602366991341114
81,82,2.22693341205013,0.0003233944298699498
82,83,2.2295840077276807,0.00032149211619980633
83,84,2.231880837411154,0.00031953302095644176
84,85,2.2346701210626634,0.000318336533382535
85,86,2.23831209083437,0.00031571340514346957
86,87,2.241770044580335,0.00031381702865473926
87,88,2.2445056782162283,0.00031239588861353695
88,89,2.247254415677162,0.0003104653733316809
89,90,2.2528274555079406,0.0003083737101405859
90,91,2.2552569967519958,0.00030729174613952637
91,92,2.2572821848734748,0.0003064956399612129
92,93,2.259061395729077,0.00030551067902706563
93,94,2.261411545914598,0.0003052653919439763
94,95,2.264053456761758,0.0003052160027436912
95,96,2.2669080474443035,0.0003052616666536778
96,97,2.269825212235446,0.00030552915995940566
97,98,2.2729308103735093,0.0003060668532270938
98,99,2.2759600861609215,0.00030618763412348926
99,100,2.278861876387964,0.0003063539625145495
