,pred_sin,truth_sin,pred_cos,truth_cos,pred_cubic,truth_cubic
0,0.21696821,0.16949746,1.0034,0.77795917,-0.83631045,-0.7588381
1,0.2675333,0.10296719,0.9895108,1.0171814,-0.86255294,-0.95953715
2,0.2991144,0.121617176,0.9809303,1.0292296,-0.8791369,-0.6407889
3,0.3097847,0.07911347,0.97649145,0.9910924,-0.88570696,-1.108504
4,0.31188595,0.3589488,0.9746903,1.0052702,-0.88761884,-0.9475183
5,0.31410325,0.26450977,0.9733277,1.0075905,-0.8884381,-0.8865541
6,0.32856888,0.3054743,0.96831197,0.8626523,-0.89642334,-0.746844
7,0.3248207,0.3184525,0.9687006,0.9854239,-0.89557624,-1.0702882
8,0.35952592,0.33488366,0.95832974,0.86061496,-0.9112605,-0.9383395
9,0.37872416,0.35994825,0.9513322,0.98215675,-0.9203433,-1.0734459
10,0.4200145,0.41974756,0.9359126,1.1210405,-0.9394568,-0.967213
11,0.44239104,0.32074806,0.92621404,0.86429346,-0.9497348,-0.99978536
12,0.45920336,0.51647216,0.91828173,1.0097855,-0.9572528,-1.013401
13,0.47280723,0.3904993,0.91144353,0.9338691,-0.96313435,-0.8436845
14,0.48557,0.52135277,0.9048308,0.830817,-0.9683014,-1.0087417
15,0.4985662,0.50047976,0.8979159,0.9037608,-0.9731221,-0.9536884
16,0.5119995,0.3665935,0.89048827,0.9444002,-0.9776356,-0.9027337
17,0.5249405,0.44661096,0.88292,1.1365563,-0.9816055,-0.9632178
18,0.5394144,0.27488837,0.8740579,0.93242425,-0.9854145,-0.97587734
19,0.55249786,0.40068695,0.8654236,0.8951419,-0.9885411,-0.94915354
20,0.5657084,0.46674362,0.85621333,0.8570883,-0.9913087,-1.007893
21,0.5769907,0.51487404,0.84784186,0.9065378,-0.99354625,-1.0620785
22,0.5878198,0.5082572,0.83950037,0.6714272,-0.99552846,-1.0409911
23,0.59872144,0.48028114,0.83084255,0.8245216,-0.99736655,-1.1529691
24,0.61010903,0.5422223,0.8215673,0.802491,-0.99914646,-1.0702455
25,0.62217784,0.61701113,0.8115185,0.7059161,-1.0009229,-1.0584216
26,0.63492495,0.71354735,0.8006957,0.83393925,-1.0027212,-0.9474997
27,0.6481757,0.698257,0.78923655,0.7376098,-1.0045342,-0.89479
28,0.6617365,0.6167004,0.77728695,0.65252316,-1.0063279,-1.0772814
29,0.67500573,0.68905264,0.7653255,0.90431535,-1.0080122,-1.0518576
30,0.687822,0.891449,0.7534854,0.7561836,-1.0095245,-1.0141975
31,0.69993037,0.67685395,0.74199253,0.7456746,-1.0108047,-1.134677
32,0.71150565,0.70343304,0.7307143,0.8737806,-1.011833,-1.0362604
33,0.7226325,0.5852593,0.7195869,0.6603386,-1.0125937,-0.8464261
34,0.73340607,0.515038,0.70853645,0.95560974,-1.0130837,-1.0218191
35,0.7439153,0.6056897,0.6974887,0.743082,-1.0133077,-0.8313327
36,0.7542336,0.7473774,0.6863789,0.6590877,-1.0132791,-0.9619364
37,0.76440585,0.635614,0.6751646,0.6259481,-1.0130178,-0.9522926
38,0.7744474,0.741312,0.66383,0.61469024,-1.0125467,-1.1515403
39,0.7843499,0.68370897,0.6523835,0.60803926,-1.0118912,-0.9833508
40,0.79414886,0.65781814,0.64078426,0.60634565,-1.0110676,-1.1274295
41,0.80389905,0.68465006,0.6289645,0.46157923,-1.010085,-0.98776805
42,0.8137014,0.6738209,0.61679566,0.40518534,-1.0089403,-1.1093093
43,0.82365274,0.85415083,0.604142,0.6218413,-1.0076271,-1.1577806
44,0.8338492,0.7913701,0.5908582,0.6477711,-1.0061338,-1.0058837
45,0.84437156,0.6874932,0.5768031,0.5630501,-1.0044475,-0.8865026
46,0.85527265,0.9027715,0.5618565,0.61125314,-1.0025573,-1.0190098
47,0.86656356,0.97249424,0.54593956,0.69200766,-1.0004598,-0.9544755
48,0.87820244,0.9095714,0.5290337,0.5211764,-0.99816763,-1.05968
49,0.8900856,0.8394349,0.51119983,0.35248125,-0.995718,-0.9914739
50,0.9020434,0.8911177,0.49259263,0.26336443,-0.9931798,-1.1374748
51,0.91383666,0.8072443,0.4734757,0.5684401,-0.9906573,-0.854272
52,0.92518187,0.8440896,0.4541969,0.57071334,-0.98828363,-0.80618846
53,0.93579626,0.95459574,0.4351312,0.42755446,-0.9861977,-0.8087198
54,0.9454588,0.69687474,0.41659245,0.36957502,-0.98451984,-1.191497
55,0.9540462,0.85350966,0.39876634,0.3427113,-0.9833287,-0.9835041
56,0.9615369,0.8544265,0.38168865,0.5262612,-0.9826566,-1.0197532
57,0.9679896,0.981982,0.36526716,0.47137105,-0.9824941,-1.305599
58,0.97351354,0.9221106,0.34933066,0.37738526,-0.98280287,-0.9594948
59,0.9782424,0.6581805,0.3336858,0.42107293,-0.98352444,-1.0225402
60,0.98231846,0.8386058,0.31816742,0.26782683,-0.98458457,-1.0630654
61,0.98588115,1.0011216,0.30267048,0.42657557,-0.9858961,-1.0872307
62,0.989063,0.8260728,0.28715348,0.15083355,-0.98736227,-1.0408701
63,0.99198383,0.9152023,0.2716167,0.4126848,-0.9888841,-1.1116176
64,0.994747,1.0438194,0.25607005,0.3811573,-0.9903693,-0.9070317
65,0.99743485,0.9193162,0.24051061,0.2158746,-0.99174106,-0.9307642
66,1.0001026,0.9538846,0.22492039,0.18996301,-0.99294496,-1.0876718
67,1.0027765,0.9105257,0.20927852,0.25589558,-0.99395204,-1.030042
68,1.0054502,0.9524838,0.19357733,0.43786165,-0.9947597,-0.9322906
69,1.0080903,0.95808774,0.1778279,0.19165537,-0.995383,-0.8433872
70,1.0106456,0.8461576,0.16204289,0.2140512,-0.99584174,-0.89753455
71,1.0130649,0.92309827,0.14619988,0.19722626,-0.9961368,-1.0352552
72,1.0153091,0.89300597,0.13019553,0.18024552,-0.9962312,-1.0840532
73,1.0173583,0.95641094,0.11380522,0.0753977,-0.9960331,-0.95727867
74,1.0192053,0.995297,0.09666611,0.10363637,-0.995391,-0.846184
75,1.0208428,0.9974077,0.07830489,-0.101818845,-0.9941051,-0.9416905
76,1.0222441,0.9141881,0.058249854,-0.12700398,-0.9919816,-0.9566029
77,1.0233492,1.0269892,0.03627465,-0.08594854,-0.9889555,-1.0700139
78,1.0240667,0.9721862,0.012707248,0.32743433,-0.98525405,-1.1292903
79,1.0243007,0.96628463,-0.011493888,0.10586633,-0.98142064,-1.0370961
80,1.0239673,0.93684584,-0.03515646,-0.031966977,-0.9780693,-0.9344327
81,1.022973,0.92373335,-0.057502538,-0.19509915,-0.975549,-0.99528986
82,1.0212023,0.86495477,-0.07839632,-0.10554831,-0.9738264,-1.1663281
83,1.0185417,0.7775585,-0.09817289,0.019633614,-0.97262216,-1.1374425
84,1.0149139,1.0651413,-0.11732352,0.05554202,-0.97163,-1.096847
85,1.0103093,0.96492434,-0.13623399,-0.11594168,-0.9706609,-1.0126094
86,1.0047963,1.026361,-0.15506823,-0.23615913,-0.9696634,-1.0172251
87,0.9984929,1.0039692,-0.17383271,-0.31683254,-0.9686352,-1.0760258
88,0.99152046,1.0745493,-0.19252007,-0.15281251,-0.9675335,-0.9634674
89,0.9839811,0.9332756,-0.21118078,-0.111869164,-0.96627194,-0.87944615
90,0.97595745,1.1116049,-0.22991282,-0.4122586,-0.9647814,-1.0983281
91,0.96751595,1.0098088,-0.24883443,-0.2710665,-0.96305066,-0.9968521
92,0.958713,0.9842976,-0.26804107,-0.061063573,-0.9611311,-0.9555242
93,0.94961476,0.96179223,-0.28754133,-0.33028623,-0.95912445,-1.1321268
94,0.94031936,0.929261,-0.30720088,-0.1977411,-0.95716214,-1.1146755
95,0.93096703,1.307632,-0.32673565,-0.41813385,-0.95537245,-1.1104851
96,0.92172617,0.8806239,-0.34577483,-0.42357653,-0.9538422,-0.8717656
97,0.9127537,0.8628661,-0.36397302,-0.17435594,-0.9525919,-0.96635276
98,0.90415317,0.77183324,-0.38110432,-0.32111454,-0.9515812,-0.9027425
99,0.8959528,0.9565468,-0.3970987,-0.39374107,-0.9507342,-0.92937905
100,0.88811016,1.0993347,-0.41202173,-0.29879493,-0.94996613,-1.0066965
101,0.88053036,0.95529723,-0.42602998,-0.3291513,-0.94920075,-0.8015429
102,0.87309015,0.9357263,-0.43932182,-0.24999139,-0.9483798,-0.95313436
103,0.8656562,0.817672,-0.4520967,-0.37389067,-0.94746435,-0.7851319
104,0.85810345,0.8814858,-0.46453005,-0.32922146,-0.94643515,-0.9734171
105,0.85032475,0.9767918,-0.47676206,-0.38389337,-0.9452893,-0.80011094
106,0.84223586,1.0139217,-0.4888984,-0.5783532,-0.94403505,-0.9478571
107,0.8337766,0.8501004,-0.50102264,-0.48149714,-0.9426845,-0.95152575
108,0.8249052,0.61527556,-0.5132057,-0.41799802,-0.94124603,-0.77831703
109,0.8155984,0.74817204,-0.5255105,-0.4570676,-0.93971765,-0.9720867
110,0.80585325,0.7377047,-0.5379889,-0.35243028,-0.9380841,-0.9628243
111,0.7956931,0.7750321,-0.5506727,-0.6017325,-0.93631536,-1.000096
112,0.78516954,0.8799732,-0.5635681,-0.39801604,-0.93436855,-1.0271333
113,0.77435577,1.0167676,-0.5766562,-0.51309115,-0.9321898,-0.9564217
114,0.76333135,0.76073736,-0.5899045,-0.34515238,-0.929718,-0.96566296
115,0.7521615,0.83859634,-0.6032819,-0.5978233,-0.92688537,-0.7850951
116,0.7408828,0.8740531,-0.61677396,-0.6673668,-0.9236183,-1.0426954
117,0.72949916,0.8265063,-0.6303874,-0.604669,-0.9198372,-0.7969278
118,0.71799284,0.9997812,-0.644146,-0.73632973,-0.91546565,-0.87086564
119,0.7063475,0.84122336,-0.65807116,-0.580898,-0.9104487,-1.0919473
120,0.6945728,0.735211,-0.67215955,-0.76124907,-0.9047753,-0.91209316
121,0.6827172,0.7136558,-0.68637097,-0.8039946,-0.8984905,-0.9088511
122,0.6708541,0.7133532,-0.700633,-0.68566,-0.8916769,-0.8510199
123,0.65904796,0.7263497,-0.7148633,-0.5777749,-0.8844251,-0.7158153
124,0.6473313,0.8061534,-0.72898406,-0.76875925,-0.8768207,-0.9439392
125,0.63570565,0.7628876,-0.74291414,-0.62091196,-0.8689672,-0.86702234
126,0.624164,0.74609464,-0.75655055,-0.6946747,-0.8610221,-0.7325241
127,0.6127068,0.67798513,-0.76975906,-0.7780051,-0.8532097,-0.82985276
128,0.60133433,0.64569485,-0.7823939,-0.79838127,-0.84579164,-1.0128379
129,0.5900184,0.71657836,-0.794342,-0.9290171,-0.839009,-0.71154135
130,0.5786649,0.6926117,-0.80556774,-0.77716875,-0.8330251,-0.7829026
131,0.56708676,0.50630844,-0.81613785,-0.5877027,-0.827898,-0.8751828
132,0.55499184,0.46251765,-0.8262176,-0.91736686,-0.8235887,-0.79217786
133,0.541984,0.5622121,-0.8360469,-0.701831,-0.8199811,-0.7097212
134,0.52757025,0.56934214,-0.84590936,-0.8070743,-0.8168962,-0.77866757
135,0.51118875,0.61532897,-0.85609317,-0.6732798,-0.81408745,-0.7902676
136,0.49231434,0.6549233,-0.86682624,-0.78644305,-0.81125283,-0.9364783
137,0.4707408,0.53192294,-0.87816083,-0.7036545,-0.8081728,-0.9613678
138,0.4470169,0.6552974,-0.88984674,-0.83009934,-0.80501467,-0.98999065
139,0.42248446,0.46041802,-0.9013572,-0.84800476,-0.8023259,-1.0020068
140,0.39856273,0.51724267,-0.91215384,-0.79289395,-0.8004017,-0.8378801
141,0.37618124,0.4403075,-0.92191297,-0.85048914,-0.79897416,-0.8221124
142,0.35579342,0.38683552,-0.930536,-1.0420511,-0.7975648,-0.78417563
