,pred_sin,truth_sin,pred_cos,truth_cos,pred_cubic,truth_cubic
0,0.08665508,-0.05593093,1.0801369,1.1185447,-0.82409483,-0.73601925
1,0.09741644,-0.025378214,1.0724899,1.0485448,-0.8339911,-0.94641286
2,0.10542092,0.14691752,1.0672742,1.0941166,-0.84092224,-0.99475634
3,0.11296991,0.20935386,1.0624198,0.9889094,-0.84695333,-0.9125779
4,0.12043758,0.13405895,1.0576266,0.9606878,-0.8524742,-1.0216668
5,0.12807235,0.08388117,1.0527557,1.0418667,-0.85768443,-0.98278916
6,0.13619983,0.24021965,1.0476117,0.9156006,-0.862771,-0.85602266
7,0.145476,-0.0030610573,1.0417751,0.8976699,-0.8679785,-0.81161016
8,0.15733021,0.10693125,1.0343876,1.0003233,-0.8736218,-0.95184284
9,0.1744586,0.019168962,1.0240655,1.2268287,-0.87964803,-1.0094293
10,0.20141071,0.16949746,1.0089402,0.77795917,-0.88479006,-0.7588381
11,0.21497603,0.10296719,1.0010223,1.0171814,-0.88796324,-0.95953715
12,0.22927141,0.121617176,0.9932686,1.0292296,-0.8905473,-0.6407889
13,0.24503876,0.07911347,0.98514634,0.9910924,-0.89285696,-1.108504
14,0.26242086,0.3589488,0.97659826,1.0052702,-0.8950789,-0.9475183
15,0.28130186,0.26450977,0.9676993,1.0075905,-0.89744645,-0.8865541
16,0.30143565,0.3054743,0.9585874,0.8626523,-0.900232,-0.746844
17,0.32265556,0.3184525,0.9493721,0.9854239,-0.90369624,-1.0702882
18,0.34497088,0.33488366,0.94006693,0.86061496,-0.90804285,-0.9383395
19,0.3682924,0.35994825,0.93065,0.98215675,-0.9133636,-1.0734459
20,0.39168197,0.41974756,0.9213256,1.1210405,-0.9194886,-0.967213
21,0.41277266,0.32074806,0.9127988,0.86429346,-0.9258167,-0.99978536
22,0.43388736,0.51647216,0.90431464,1.0097855,-0.93259144,-1.013401
23,0.45488834,0.3904993,0.8958538,0.9338691,-0.9397825,-0.8436845
24,0.47550577,0.52135277,0.8874767,0.830817,-0.9472871,-1.0087417
25,0.4954793,0.50047976,0.8792282,0.9037608,-0.9549514,-0.9536884
26,0.5144823,0.3665935,0.8711918,0.9444002,-0.96249634,-0.9027337
27,0.531991,0.44661096,0.86357915,1.1365563,-0.9694337,-0.9632178
28,0.54742247,0.27488837,0.85666835,0.93242425,-0.97521806,-0.97587734
29,0.56053215,0.40068695,0.8505978,0.8951419,-0.9796041,-0.94915354
30,0.5715731,0.46674362,0.8452636,0.8570883,-0.98277044,-1.007893
31,0.5811541,0.51487404,0.84037346,0.9065378,-0.985121,-1.0620785
32,0.5901612,0.5082572,0.8354677,0.6714272,-0.9870762,-1.0409911
33,0.599272,0.48028114,0.8300905,0.8245216,-0.9890086,-1.1529691
34,0.60915536,0.5422223,0.82371175,0.802491,-0.9912661,-1.0702455
35,0.62041336,0.61701113,0.8157482,0.7059161,-0.9941701,-1.0584216
36,0.63337344,0.71354735,0.80574465,0.83393925,-0.9979467,-0.9474997
37,0.6478001,0.698257,0.79371,0.7376098,-1.0025865,-0.89479
38,0.6628979,0.6167004,0.7802625,0.65252316,-1.007784,-1.0772814
39,0.67779166,0.68905264,0.7662686,0.90431535,-1.0130842,-1.0518576
40,0.6919564,0.891449,0.75238734,0.7561836,-1.0180758,-1.0141975
41,0.7052267,0.67685395,0.7389671,0.7456746,-1.0224308,-1.134677
42,0.717637,0.70343304,0.7261428,0.8737806,-1.0258654,-1.0362604
43,0.72931874,0.5852593,0.7139073,0.6603386,-1.0281309,-0.8464261
44,0.74053013,0.515038,0.70207477,0.95560974,-1.0290523,-1.0218191
45,0.75160456,0.6056897,0.690338,0.743082,-1.0285563,-0.8313327
46,0.762824,0.7473774,0.67841107,0.6590877,-1.0267167,-0.9619364
47,0.77425575,0.635614,0.66619885,0.6259481,-1.0238184,-0.9522926
48,0.7856829,0.741312,0.6538668,0.61469024,-1.0203536,-1.1515403
49,0.7967559,0.68370897,0.6417067,0.60803926,-1.016857,-0.9833508
50,0.8072305,0.65781814,0.6299298,0.60634565,-1.0136944,-1.1274295
51,0.8170656,0.68465006,0.61857575,0.46157923,-1.0109893,-0.98776805
52,0.82637376,0.6738209,0.6075377,0.40518534,-1.0086915,-1.1093093
