,pred_sin,truth_sin,pred_cos,truth_cos,pred_cubic,truth_cubic
0,0.18072625,0.16949746,1.0324013,0.77795917,-0.8611225,-0.7588381
1,0.20714135,0.10296719,1.0239475,1.0171814,-0.8578456,-0.95953715
2,0.22846913,0.121617176,1.0211508,1.0292296,-0.85873234,-0.6407889
3,0.24673606,0.07911347,1.0179543,0.9910924,-0.86049956,-1.108504
4,0.2635431,0.3589488,1.0155613,1.0052702,-0.8642426,-0.9475183
5,0.28007478,0.26450977,1.0133024,1.0075905,-0.8692154,-0.8865541
6,0.2969753,0.3054743,1.0100222,0.8626523,-0.8752842,-0.746844
7,0.3121643,0.3184525,1.0076891,0.9854239,-0.88270676,-1.0702882
8,0.32940733,0.33488366,1.0050321,0.86061496,-0.8917103,-0.9383395
9,0.34541887,0.35994825,1.0011101,0.98215675,-0.89988345,-1.0734459
10,0.3626343,0.41974756,0.99459887,1.1210405,-0.9074915,-0.967213
11,0.37802565,0.32074806,0.98960346,0.86429346,-0.9162645,-0.99978536
12,0.39301944,0.51647216,0.98441356,1.0097855,-0.92497236,-1.013401
13,0.40772128,0.3904993,0.9789297,0.9338691,-0.93348503,-0.8436845
14,0.42217815,0.52135277,0.9731497,0.830817,-0.9417402,-1.0087417
15,0.43641686,0.50047976,0.9670659,0.9037608,-0.9496793,-0.9536884
16,0.4504496,0.3665935,0.96067834,0.9444002,-0.95725995,-0.9027337
17,0.46427578,0.44661096,0.95400053,1.1365563,-0.96445334,-0.9632178
18,0.47792095,0.27488837,0.94702154,0.93242425,-0.9712351,-0.97587734
19,0.49136966,0.40068695,0.9397525,0.8951419,-0.9775896,-0.94915354
20,0.5046376,0.46674362,0.9322048,0.8570883,-0.98352087,-1.007893
21,0.5177107,0.51487404,0.9244087,0.9065378,-0.9890405,-1.0620785
22,0.53061914,0.5082572,0.9163452,0.6714272,-0.994143,-1.0409911
23,0.54337525,0.48028114,0.90801376,0.8245216,-0.9988386,-1.1529691
24,0.55599004,0.5422223,0.89941424,0.802491,-1.0031401,-1.0702455
25,0.56847435,0.61701113,0.8905461,0.7059161,-1.0070622,-1.0584216
26,0.58083874,0.71354735,0.8814077,0.83393925,-1.0106202,-0.9474997
27,0.5930935,0.698257,0.8719966,0.7376098,-1.0138305,-0.89479
28,0.6052498,0.6167004,0.8623093,0.65252316,-1.016709,-1.0772814
29,0.61731774,0.68905264,0.85234183,0.90431535,-1.0192721,-1.0518576
30,0.6293076,0.891449,0.8420885,0.7561836,-1.0215354,-1.0141975
31,0.6412295,0.67685395,0.83154345,0.7456746,-1.0235142,-1.134677
32,0.6530933,0.70343304,0.8206991,0.8737806,-1.0252229,-1.0362604
33,0.6649078,0.5852593,0.8095477,0.6603386,-1.026675,-0.8464261
34,0.67668116,0.515038,0.7980811,0.95560974,-1.0278841,-1.0218191
35,0.6884204,0.6056897,0.7862902,0.743082,-1.0288622,-0.8313327
36,0.7001319,0.7473774,0.7741661,0.6590877,-1.0296215,-0.9619364
37,0.7118201,0.635614,0.7616993,0.6259481,-1.0301726,-0.9522926
38,0.7234887,0.741312,0.74888045,0.61469024,-1.0305263,-1.1515403
39,0.7351393,0.68370897,0.7357003,0.60803926,-1.0306928,-0.9833508
40,0.7467722,0.65781814,0.7221499,0.60634565,-1.0306815,-1.1274295
41,0.7583854,0.68465006,0.70822126,0.46157923,-1.0305018,-0.98776805
42,0.7699749,0.6738209,0.69390684,0.40518534,-1.0301632,-1.1093093
43,0.78153425,0.85415083,0.67920023,0.6218413,-1.0296743,-1.1577806
44,0.7930548,0.7913701,0.66409695,0.6477711,-1.0290444,-1.0058837
45,0.8045256,0.6874932,0.6485938,0.5630501,-1.028283,-0.8865026
46,0.8159323,0.9027715,0.63268954,0.61125314,-1.0273988,-1.0190098
47,0.82725865,0.97249424,0.61638564,0.69200766,-1.0264015,-0.9544755
48,0.83848554,0.9095714,0.5996855,0.5211764,-1.0253007,-1.05968
49,0.849591,0.8394349,0.5825959,0.35248125,-1.0241066,-0.9914739
50,0.860551,0.8911177,0.5651263,0.26336443,-1.022829,-1.1374748
51,0.8713393,0.8072443,0.54728943,0.5684401,-1.0214784,-0.854272
52,0.88192785,0.8440896,0.52910095,0.57071334,-1.0200654,-0.80618846
53,0.8922871,0.95459574,0.51058,0.42755446,-1.0185996,-0.8087198
54,0.90238625,0.69687474,0.49174875,0.36957502,-1.0170922,-1.191497
55,0.9121941,0.85350966,0.47263214,0.3427113,-1.0155528,-0.9835041
56,0.92167985,0.8544265,0.4532579,0.5262612,-1.0139908,-1.0197532
57,0.93081284,0.981982,0.4336561,0.47137105,-1.0124152,-1.305599
58,0.9395637,0.9221106,0.4138587,0.37738526,-1.0108346,-0.9594948
59,0.94790477,0.6581805,0.39389905,0.42107293,-1.0092562,-1.0225402
60,0.95581067,0.8386058,0.37381145,0.26782683,-1.0076866,-1.0630654
61,0.9632584,1.0011216,0.35363057,0.42657557,-1.0061313,-1.0872307
62,0.9702282,0.8260728,0.33339083,0.15083355,-1.0045946,-1.0408701
63,0.9767035,0.9152023,0.31312594,0.4126848,-1.0030795,-1.1116176
64,0.9826714,1.0438194,0.29286847,0.3811573,-1.0015887,-0.9070317
65,0.988122,0.9193162,0.27264905,0.2158746,-1.0001228,-0.9307642
66,0.99304914,0.9538846,0.25249645,0.18996301,-0.99868226,-1.0876718
67,0.9974505,0.9105257,0.23243684,0.25589558,-0.9972659,-1.030042
68,1.0013262,0.9524838,0.2124938,0.43786165,-0.9958726,-0.9322906
69,1.0046804,0.95808774,0.19268802,0.19165537,-0.9944999,-0.8433872
70,1.0075188,0.8461576,0.17303714,0.2140512,-0.99314535,-0.89753455
71,1.0098503,0.92309827,0.15355596,0.19722626,-0.99180555,-1.0352552
72,1.0116855,0.89300597,0.13425621,0.18024552,-0.99047774,-1.0840532
73,1.0130372,0.95641094,0.11514675,0.0753977,-0.989158,-0.95727867
74,1.0139188,0.995297,0.096233726,0.10363637,-0.98784274,-0.846184
75,1.014345,0.9974077,0.07752061,-0.101818845,-0.9865286,-0.9416905
76,1.0143312,0.9141881,0.05900865,-0.12700398,-0.98521215,-0.9566029
77,1.0138934,1.0269892,0.040696915,-0.08594854,-0.9838903,-1.0700139
78,1.0130471,0.9721862,0.022582432,0.32743433,-0.9825595,-1.1292903
79,1.0118083,0.96628463,0.00466061,0.10586633,-0.98121727,-1.0370961
80,1.0101922,0.93684584,-0.013074592,-0.031966977,-0.9798607,-0.9344327
81,1.0082136,0.92373335,-0.030630559,-0.19509915,-0.97848725,-0.99528986
82,1.0058872,0.86495477,-0.04801563,-0.10554831,-0.97709477,-1.1663281
83,1.003226,0.7775585,-0.065238975,0.019633614,-0.9756812,-1.1374425
84,1.0002431,1.0651413,-0.08231053,0.05554202,-0.9742446,-1.096847
85,0.9969498,0.96492434,-0.0992406,-0.11594168,-0.97278327,-1.0126094
86,0.993357,1.026361,-0.1160398,-0.23615913,-0.97129565,-1.0172251
87,0.9894744,1.0039692,-0.13271897,-0.31683254,-0.9697804,-1.0760258
88,0.98531103,1.0745493,-0.14928895,-0.15281251,-0.96823585,-0.9634674
89,0.98087466,0.9332756,-0.1657605,-0.111869164,-0.9666609,-0.87944615
90,0.97617227,1.1116049,-0.18214418,-0.4122586,-0.96505445,-1.0983281
91,0.97120965,1.0098088,-0.19845033,-0.2710665,-0.9634152,-0.9968521
92,0.9659922,0.9842976,-0.21468878,-0.061063573,-0.961742,-0.9555242
93,0.96052426,0.96179223,-0.23086885,-0.33028623,-0.9600339,-1.1321268
94,0.9548091,0.929261,-0.24699938,-0.1977411,-0.95828974,-1.1146755
95,0.94884974,1.307632,-0.2630886,-0.41813385,-0.95650846,-1.1104851
96,0.9426484,0.8806239,-0.27914387,-0.42357653,-0.9546892,-0.8717656
97,0.9362066,0.8628661,-0.29517192,-0.17435594,-0.9528306,-0.96635276
98,0.9295254,0.77183324,-0.31117862,-0.32111454,-0.95093197,-0.9027425
99,0.92260516,0.9565468,-0.32716876,-0.39374107,-0.9489922,-0.92937905
100,0.9154466,1.0993347,-0.34314635,-0.29879493,-0.9470104,-1.0066965
101,0.90804917,0.95529723,-0.3591142,-0.3291513,-0.94498545,-0.8015429
102,0.9004128,0.9357263,-0.37507418,-0.24999139,-0.9429168,-0.95313436
103,0.89253694,0.817672,-0.39102688,-0.37389067,-0.94080365,-0.7851319
104,0.88442117,0.8814858,-0.40697172,-0.32922146,-0.938645,-0.9734171
105,0.8760647,0.9767918,-0.42290688,-0.38389337,-0.9364406,-0.80011094
106,0.8674672,1.0139217,-0.43882927,-0.5783532,-0.9341898,-0.9478571
107,0.8586285,0.8501004,-0.45473436,-0.48149714,-0.9318923,-0.95152575
108,0.8495485,0.61527556,-0.4706164,-0.41799802,-0.9295479,-0.77831703
109,0.8402274,0.74817204,-0.48646832,-0.4570676,-0.927157,-0.9720867
110,0.8306661,0.7377047,-0.50228167,-0.35243028,-0.9247194,-0.9628243
111,0.82086587,0.7750321,-0.5180464,-0.6017325,-0.92223585,-1.000096
112,0.81082815,0.8799732,-0.5337513,-0.39801604,-0.9197067,-1.0271333
113,0.8005558,1.0167676,-0.549384,-0.51309115,-0.9171331,-0.9564217
114,0.79005176,0.76073736,-0.5649308,-0.34515238,-0.9145162,-0.96566296
