,pred_sin,truth_sin,pred_cos,truth_cos,pred_cubic,truth_cubic
0,0.12112887,0.16949746,1.8709368,0.77795917,-1.4318954,-0.7588381
1,0.22482905,0.10296719,2.2985659,1.0171814,-1.7386594,-0.95953715
2,0.34018058,0.121617176,2.5842962,1.0292296,-1.976428,-0.6407889
3,0.44431713,0.07911347,2.744249,0.9910924,-2.1454995,-1.108504
4,0.5325319,0.3589488,2.8202677,1.0052702,-2.2594976,-0.9475183
5,0.60716546,0.26450977,2.8490446,1.0075905,-2.3363302,-0.8865541
6,0.6713265,0.3054743,2.8533106,0.8626523,-2.3897412,-0.746844
7,0.7272372,0.3184525,2.8456182,0.9854239,-2.4282405,-1.0702882
8,0.7772051,0.33488366,2.8322704,0.86061496,-2.4569638,-0.9383395
9,0.8219256,0.35994825,2.8165433,0.98215675,-2.4791112,-1.0734459
10,0.8626588,0.41974756,2.7999504,1.1210405,-2.496656,-0.967213
11,0.8998123,0.32074806,2.7832124,0.86429346,-2.510921,-0.99978536
12,0.93384427,0.51647216,2.7669194,1.0097855,-2.5226097,-1.013401
13,0.96509266,0.3904993,2.7513566,0.9338691,-2.5322633,-0.8436845
14,0.9938704,0.52135277,2.736643,0.830817,-2.5402865,-1.0087417
15,1.0204577,0.50047976,2.7227964,0.9037608,-2.5469966,-0.9536884
16,1.0451006,0.3665935,2.7097814,0.9444002,-2.5526435,-0.9027337
17,1.0680134,0.44661096,2.6975403,1.1365563,-2.5574245,-0.9632178
18,1.089384,0.27488837,2.686008,0.93242425,-2.5614958,-0.97587734
19,1.1093746,0.40068695,2.6751182,0.8951419,-2.5649827,-0.94915354
20,1.1281275,0.46674362,2.664811,0.8570883,-2.5679853,-1.007893
21,1.145765,0.51487404,2.655032,0.9065378,-2.5705855,-1.0620785
22,1.1623938,0.5082572,2.6457317,0.6714272,-2.5728486,-1.0409911
23,1.1781076,0.48028114,2.6368687,0.8245216,-2.574829,-1.1529691
24,1.1929879,0.5422223,2.6284053,0.802491,-2.5765712,-1.0702455
25,1.2071055,0.61701113,2.6203082,0.7059161,-2.5781114,-1.0584216
26,1.220523,0.71354735,2.6125495,0.83393925,-2.5794802,-0.9474997
27,1.2332946,0.698257,2.605104,0.7376098,-2.5807014,-0.89479
28,1.2454685,0.6167004,2.597951,0.65252316,-2.581796,-1.0772814
29,1.2570863,0.68905264,2.591071,0.90431535,-2.582782,-1.0518576
30,1.2681854,0.891449,2.584448,0.7561836,-2.583673,-1.0141975
31,1.2787982,0.67685395,2.578068,0.7456746,-2.5844812,-1.134677
32,1.2889539,0.70343304,2.5719173,0.8737806,-2.585218,-1.0362604
33,1.2986784,0.5852593,2.5659869,0.6603386,-2.5858905,-0.8464261
34,1.3079945,0.515038,2.560266,0.95560974,-2.5865076,-1.0218191
35,1.3169227,0.6056897,2.5547462,0.743082,-2.5870755,-0.8313327
36,1.3254825,0.7473774,2.5494194,0.6590877,-2.5875986,-0.9619364
37,1.33369,0.635614,2.5442798,0.6259481,-2.5880826,-0.9522926
38,1.3415608,0.741312,2.5393205,0.61469024,-2.5885315,-1.1515403
39,1.3491092,0.68370897,2.534536,0.60803926,-2.588949,-0.9833508
40,1.356348,0.65781814,2.5299199,0.60634565,-2.5893373,-1.1274295
41,1.3632898,0.68465006,2.52547,0.46157923,-2.5897,-0.98776805
42,1.3699455,0.6738209,2.521179,0.40518534,-2.5900383,-1.1093093
43,1.3763257,0.85415083,2.5170436,0.6218413,-2.5903556,-1.1577806
44,1.3824407,0.7913701,2.5130606,0.6477711,-2.5906534,-1.0058837
45,1.3882997,0.6874932,2.5092251,0.5630501,-2.590933,-0.8865026
46,1.3939123,0.9027715,2.5055335,0.61125314,-2.591196,-1.0190098
47,1.3992872,0.97249424,2.501982,0.69200766,-2.591444,-0.9544755
48,1.4044325,0.9095714,2.4985669,0.5211764,-2.5916772,-1.05968
49,1.4093568,0.8394349,2.4952843,0.35248125,-2.5918977,-0.9914739
50,1.4140675,0.8911177,2.4921317,0.26336443,-2.5921059,-1.1374748
51,1.4185727,0.8072443,2.489104,0.5684401,-2.592303,-0.854272
52,1.4228793,0.8440896,2.4861984,0.57071334,-2.5924892,-0.80618846
53,1.426995,0.95459574,2.4834118,0.42755446,-2.5926654,-0.8087198
54,1.4309267,0.69687474,2.48074,0.36957502,-2.5928326,-1.191497
55,1.4346812,0.85350966,2.4781802,0.3427113,-2.5929906,-0.9835041
56,1.4382652,0.8544265,2.4757283,0.5262612,-2.5931406,-1.0197532
57,1.4416854,0.981982,2.4733808,0.47137105,-2.5932827,-1.305599
58,1.444948,0.9221106,2.4711351,0.37738526,-2.593418,-0.9594948
59,1.4480592,0.6581805,2.4689877,0.42107293,-2.5935457,-1.0225402
60,1.4510254,0.8386058,2.4669344,0.26782683,-2.5936675,-1.0630654
61,1.4538517,1.0011216,2.4649727,0.42657557,-2.5937824,-1.0872307
62,1.4565443,0.8260728,2.4630988,0.15083355,-2.5938919,-1.0408701
63,1.4591087,0.9152023,2.4613101,0.4126848,-2.5939956,-1.1116176
64,1.4615504,1.0438194,2.4596026,0.3811573,-2.5940945,-0.9070317
65,1.4638745,0.9193162,2.4579737,0.2158746,-2.5941882,-0.9307642
66,1.466086,0.9538846,2.4564204,0.18996301,-2.594277,-1.0876718
67,1.4681896,0.9105257,2.45494,0.25589558,-2.594361,-1.030042
68,1.4701904,0.9524838,2.45353,0.43786165,-2.5944414,-0.9322906
69,1.4720929,0.95808774,2.4521863,0.19165537,-2.5945177,-0.8433872
70,1.4739013,0.8461576,2.4509063,0.2140512,-2.59459,-0.89753455
71,1.47562,0.92309827,2.449688,0.19722626,-2.594658,-1.0352552
72,1.4772528,0.89300597,2.448528,0.18024552,-2.594723,-1.0840532
73,1.4788045,0.95641094,2.4474251,0.0753977,-2.5947847,-0.95727867
74,1.4802778,0.995297,2.4463758,0.10363637,-2.5948436,-0.846184
75,1.4816769,0.9974077,2.4453778,-0.101818845,-2.5948985,-0.9416905
76,1.4830056,0.9141881,2.4444299,-0.12700398,-2.5949512,-0.9566029
77,1.4842665,1.0269892,2.4435282,-0.08594854,-2.5950015,-1.0700139
78,1.4854631,0.9721862,2.4426715,0.32743433,-2.5950491,-1.1292903
79,1.4865987,0.96628463,2.4418578,0.10586633,-2.5950935,-1.0370961
80,1.4876764,0.93684584,2.4410849,-0.031966977,-2.5951364,-0.9344327
81,1.4886987,0.92373335,2.4403505,-0.19509915,-2.5951774,-0.99528986
82,1.4896683,0.86495477,2.4396534,-0.10554831,-2.5952156,-1.1663281
83,1.4905877,0.7775585,2.4389918,0.019633614,-2.595252,-1.1374425
84,1.4914598,1.0651413,2.438364,0.05554202,-2.5952861,-1.096847
85,1.4922866,0.96492434,2.437768,-0.11594168,-2.5953188,-1.0126094
86,1.4930702,1.026361,2.4372027,-0.23615913,-2.5953496,-1.0172251
87,1.4938133,1.0039692,2.4366663,-0.31683254,-2.595379,-1.0760258
88,1.4945177,1.0745493,2.4361572,-0.15281251,-2.5954072,-0.9634674
89,1.4951853,0.9332756,2.435675,-0.111869164,-2.5954337,-0.87944615
90,1.4958178,1.1116049,2.4352174,-0.4122586,-2.5954583,-1.0983281
91,1.4964172,1.0098088,2.4347835,-0.2710665,-2.5954823,-0.9968521
92,1.4969851,0.9842976,2.4343724,-0.061063573,-2.5955048,-0.9555242
93,1.4975232,0.96179223,2.4339824,-0.33028623,-2.5955262,-1.1321268
94,1.498033,0.929261,2.4336126,-0.1977411,-2.595546,-1.1146755
95,1.4985158,1.307632,2.433262,-0.41813385,-2.595565,-1.1104851
96,1.4989734,0.8806239,2.43293,-0.42357653,-2.5955832,-0.8717656
97,1.4994069,0.8628661,2.4326153,-0.17435594,-2.5956004,-0.96635276
98,1.4998173,0.77183324,2.4323175,-0.32111454,-2.5956163,-0.9027425
99,1.5002061,0.9565468,2.432035,-0.39374107,-2.5956318,-0.92937905
100,1.5005741,1.0993347,2.4317677,-0.29879493,-2.5956469,-1.0066965
101,1.5009226,0.95529723,2.4315145,-0.3291513,-2.5956602,-0.8015429
102,1.5012525,0.9357263,2.4312742,-0.24999139,-2.5956728,-0.95313436
103,1.5015652,0.817672,2.4310465,-0.37389067,-2.5956855,-0.7851319
104,1.501861,0.8814858,2.4308312,-0.32922146,-2.5956972,-0.9734171
105,1.5021411,0.9767918,2.430627,-0.38389337,-2.5957081,-0.80011094
106,1.5024065,1.0139217,2.430434,-0.5783532,-2.5957189,-0.9478571
107,1.5026575,0.8501004,2.4302514,-0.48149714,-2.5957286,-0.95152575
108,1.5028951,0.61527556,2.4300785,-0.41799802,-2.5957382,-0.77831703
109,1.5031202,0.74817204,2.4299142,-0.4570676,-2.595747,-0.9720867
110,1.5033332,0.7377047,2.429759,-0.35243028,-2.5957553,-0.9628243
111,1.5035348,0.7750321,2.429612,-0.6017325,-2.5957634,-1.000096
112,1.5037259,0.8799732,2.4294724,-0.39801604,-2.5957708,-1.0271333
113,1.5039065,1.0167676,2.4293406,-0.51309115,-2.5957785,-0.9564217
114,1.5040776,0.76073736,2.4292161,-0.34515238,-2.595785,-0.96566296
115,1.5042392,0.83859634,2.4290981,-0.5978233,-2.5957916,-0.7850951
116,1.5043925,0.8740531,2.4289863,-0.6673668,-2.5957973,-1.0426954
117,1.5045373,0.8265063,2.4288807,-0.604669,-2.5958033,-0.7969278
118,1.5046743,0.9997812,2.42878,-0.73632973,-2.5958085,-0.87086564
119,1.5048043,0.84122336,2.4286854,-0.580898,-2.5958135,-1.0919473
120,1.5049272,0.735211,2.4285958,-0.76124907,-2.5958188,-0.91209316
121,1.5050434,0.7136558,2.4285111,-0.8039946,-2.595823,-0.9088511
122,1.5051534,0.7133532,2.4284308,-0.68566,-2.5958273,-0.8510199
123,1.5052576,0.7263497,2.4283543,-0.5777749,-2.5958314,-0.7158153
124,1.5053563,0.8061534,2.4282823,-0.76875925,-2.5958357,-0.9439392
125,1.5054494,0.7628876,2.428214,-0.62091196,-2.595839,-0.86702234
126,1.5055379,0.74609464,2.4281497,-0.6946747,-2.5958421,-0.7325241
127,1.5056212,0.67798513,2.4280887,-0.7780051,-2.5958457,-0.82985276
128,1.5057001,0.64569485,2.428031,-0.79838127,-2.595849,-1.0128379
129,1.505775,0.71657836,2.4279766,-0.9290171,-2.595852,-0.71154135
130,1.5058457,0.6926117,2.4279249,-0.77716875,-2.5958545,-0.7829026
131,1.5059127,0.50630844,2.427876,-0.5877027,-2.5958574,-0.8751828
132,1.5059761,0.46251765,2.4278297,-0.91736686,-2.5958602,-0.79217786
133,1.5060359,0.5622121,2.4277856,-0.701831,-2.5958624,-0.7097212
134,1.5060927,0.56934214,2.4277442,-0.8070743,-2.5958645,-0.77866757
135,1.5061463,0.61532897,2.4277048,-0.6732798,-2.5958667,-0.7902676
136,1.5061971,0.6549233,2.4276679,-0.78644305,-2.5958688,-0.9364783
137,1.506245,0.53192294,2.4276328,-0.7036545,-2.5958707,-0.9613678
138,1.5062906,0.6552974,2.4275997,-0.83009934,-2.5958724,-0.98999065
139,1.5063336,0.46041802,2.4275682,-0.84800476,-2.595874,-1.0020068
140,1.5063744,0.51724267,2.4275386,-0.79289395,-2.595876,-0.8378801
141,1.5064127,0.4403075,2.4275103,-0.85048914,-2.5958772,-0.8221124
142,1.5064491,0.38683552,2.4274833,-1.0420511,-2.5958786,-0.78417563
143,1.5064836,0.5404875,2.427458,-0.96395904,-2.59588,-0.82531345
144,1.5065165,0.4387981,2.4274344,-1.0000861,-2.5958812,-0.9048969
145,1.5065473,0.4311302,2.4274118,-0.85913724,-2.595883,-1.0103629
146,1.5065765,0.35150665,2.42739,-0.9353646,-2.5958838,-0.74278754
147,1.5066041,0.37438482,2.42737,-1.0056773,-2.5958848,-0.8862099
148,1.5066303,0.3648355,2.4273508,-0.87527484,-2.5958855,-0.84895515
149,1.506655,0.118424386,2.427333,-0.76875746,-2.5958867,-0.7901019
150,1.5066786,0.38844562,2.4273157,-1.0090412,-2.595888,-1.0191704
151,1.5067005,0.2770862,2.4272995,-0.9973194,-2.5958889,-1.0068903
152,1.5067215,0.5026338,2.4272842,-1.1258293,-2.5958893,-1.017709
153,1.5067414,0.40773338,2.4272695,-0.8070103,-2.59589,-0.78737676
154,1.5067605,0.15741579,2.427256,-0.9398986,-2.5958908,-0.7872833
155,1.5067781,0.33122057,2.427243,-0.8364248,-2.5958917,-0.67115617
156,1.506795,0.25352773,2.4272306,-1.0820248,-2.5958924,-0.7218021
157,1.5068109,0.21967694,2.427219,-0.9817405,-2.5958931,-0.79006076
158,1.506826,0.17865974,2.4272077,-1.0294434,-2.5958936,-0.8253746
159,1.5068402,0.28679222,2.4271977,-0.9474363,-2.5958939,-0.70428085
160,1.5068536,0.17350878,2.4271877,-1.0921209,-2.5958948,-0.8560304
161,1.5068665,0.21519828,2.4271784,-0.9393816,-2.595895,-0.8545281
162,1.5068784,0.019359061,2.4271698,-1.0165128,-2.595896,-0.8405407
163,1.50689,-0.030952748,2.4271612,-1.0604712,-2.5958962,-0.85315216
164,1.5069008,0.05650786,2.4271536,-0.9908514,-2.5958967,-0.6103256
165,1.5069109,0.10443876,2.427146,-0.7897605,-2.5958972,-0.8328393
166,1.5069206,0.13711868,2.4271388,-0.9229748,-2.5958974,-0.8093293
167,1.5069296,0.03638872,2.427132,-0.8557491,-2.5958977,-0.8418315
168,1.5069383,0.10384946,2.4271255,-0.97169167,-2.5958977,-0.59544003
169,1.5069466,-0.09946813,2.4271197,-0.8173877,-2.595898,-0.8209838
170,1.5069542,-0.0067770276,2.427114,-1.0604343,-2.5958984,-0.71770275
171,1.5069615,-0.049303707,2.427109,-0.9675191,-2.5958986,-0.49490243
172,1.5069684,-0.122851215,2.4271038,-0.7871627,-2.595899,-0.551618
173,1.5069749,0.13598424,2.4270988,-0.958549,-2.5958993,-0.7594113
174,1.5069813,-0.16475616,2.4270945,-1.0327243,-2.5958996,-0.71757543
175,1.5069871,-0.16283214,2.4270902,-1.0023173,-2.5958996,-0.79227936
176,1.5069927,-0.0477058,2.4270859,-1.1650327,-2.5958998,-0.76836234
177,1.506998,-0.123531505,2.427082,-1.007484,-2.5959003,-0.6600076
178,1.507003,-0.049014162,2.4270787,-0.9292949,-2.5959003,-0.6353562
179,1.5070077,-0.15708913,2.4270754,-0.92988986,-2.5959008,-0.5172594
